id_pesquisa,id_cliente,data_resposta,trimestre_ref,segmento_declarado,produto,canal,tempo_relacionamento,nota_satisfacao,comentario,id_cliente_num,qtd_atendimentos,nota_atendimento_media,qtd_atendimentos_resolvidos,qtd_atendimentos_pendentes,principal_motivo_contato,principal_canal_atendimento,produto_atendimento,qtd_registros_extrato,qtd_acessos_app_30d,qtd_reclamacoes_90d,tempo_resolucao_horas,suitability_pendente,produto_extrato
FD00903,C00314,2026-04-13,2026T2,Novo Investidor,Carteira Administrada,App,0-6 meses,9,Consegui acompanhar minha carteira,314,1.0,10.0,1.0,0.0,reclamacao atendimento,E-mail,Carteira Administrada,3.0,7.0,0.3333333333333333,65.39999999999999,0.0,Carteira Administrada
FD00904,C00461,2026-06-02,2026T2,Private,Carteira Administrada,App,2-5 anos,9,Assessoria ajudou na decisao,461,1.0,8.0,1.0,0.0,reclamacao atendimento,Chat,Carteira Administrada,3.0,9.0,0.3333333333333333,43.03333333333333,1.0,Fundos
FD00905,C00512,2026-05-10,2026T2,Alta Renda,Carteira Administrada,App,2-5 anos,8,"Atendimento resolveu, mas demorou",512,,,,,,,,2.0,7.5,1.0,62.4,0.0,Carteira Administrada
FD00906,C00219,2026-06-09,2026T2,Varejo,Tesouro Direto,Assessoria,5+ anos,9,Atendimento claro e rapido,219,2.0,9.0,2.0,0.0,resgate,Chat,Fundos,4.0,5.5,0.0,19.225,0.0,Tesouro Direto
FD00907,C00530,2026-06-04,2026T2,Varejo,CDB,App,0-6 meses,9,Boa experiencia no aplicativo,530,1.0,9.0,1.0,0.0,acesso app,Telefone,Carteira Administrada,5.0,7.6,0.2,32.760000000000005,1.0,Carteira Administrada
FD00908,C00250,2026-05-18,2026T2,Varejo,CDB,App,2-5 anos,10,Consegui acompanhar minha carteira,250,1.0,10.0,1.0,0.0,acesso app,Chat,Fundos,3.0,6.0,0.3333333333333333,20.23333333333333,0.0,CDB
FD00909,C00046,2026-05-08,2026T2,Varejo,Carteira Administrada,Assessoria,2-5 anos,3,Nao ficou claro o risco do produto,46,1.0,3.0,1.0,0.0,extrato,Telefone,Carteira Administrada,1.0,5.0,1.0,84.3,0.0,Carteira Administrada
FD00910,C00273,2026-04-18,2026T2,Varejo,Fundos,App,5+ anos,10,Consegui acompanhar minha carteira,273,2.0,9.5,2.0,0.0,acesso app,Telefone,COE,3.0,8.666666666666666,1.0,25.3,0.0,COE
FD00911,C00101,2026-04-02,2026T2,Private,Tesouro Direto,Internet Banking,2-5 anos,9,Consegui acompanhar minha carteira,101,,,,,,,,2.0,9.0,0.0,47.1,0.0,Carteira Administrada
FD00912,C00356,2026-04-10,2026T2,Varejo,Fundos,Assessoria,6-24 meses,9,Assessoria ajudou na decisao,356,,,,,,,,1.0,9.0,1.0,21.5,0.0,Fundos
FD00913,C00447,2026-04-02,2026T2,Novo Investidor,Tesouro Direto,App,6-24 meses,9,Assessoria ajudou na decisao,447,1.0,9.0,1.0,0.0,explicacao risco,Chat,Tesouro Direto,2.0,9.0,0.0,34.45,0.0,Tesouro Direto
FD00914,C00317,2026-05-04,2026T2,Alta Renda,Tesouro Direto,App,6-24 meses,9,Boa experiencia no aplicativo,317,,,,,,,,2.0,12.0,0.0,23.7,0.0,CDB
FD00915,C00399,2026-04-12,2026T2,Varejo,Tesouro Direto,Assessoria,2-5 anos,9,Assessoria ajudou na decisao,399,,,,,,,,1.0,4.0,0.0,17.0,0.0,Tesouro Direto
FD00916,C00330,2026-04-24,2026T2,Private,CDB,App,5+ anos,9,Informacoes estavam faceis de encontrar,330,1.0,8.0,1.0,0.0,reclamacao atendimento,Chat,Tesouro Direto,3.0,7.666666666666667,0.0,16.533333333333335,0.0,CDB
FD00917,C00230,2026-05-08,2026T2,Varejo,Fundos,App,2-5 anos,1,Nao entendi a cobranca,230,,,,,,,,1.0,10.0,0.0,34.4,0.0,Fundos
FD00918,C00398,2026-05-09,2026T2,Alta Renda,Carteira Administrada,App,6-24 meses,9,Atendimento claro e rapido,398,,,,,,,,6.0,6.833333333333333,0.3333333333333333,36.71666666666667,0.0,CDB
FD00919,C00353,2026-05-12,2026T2,Varejo,CDB,Assessoria,5+ anos,7,Aplicativo poderia explicar melhor,353,,,,,,,,1.0,7.0,0.0,23.9,0.0,CDB
FD00920,C00166,2026-04-02,2026T2,Varejo,Carteira Administrada,Internet Banking,6-24 meses,10,Informacoes estavam faceis de encontrar,166,,,,,,,,2.0,8.5,0.0,23.55,0.0,CDB
FD00921,C00245,2026-04-01,2026T2,Private,CDB,App,5+ anos,10,Consegui acompanhar minha carteira,245,,,,,,,,3.0,11.0,1.5,42.699999999999996,0.0,CDB
FD00922,C00092,2026-04-22,2026T2,Varejo,Fundos,Central de Atendimento,6-24 meses,9,Atendimento claro e rapido,92,,,,,,,,2.0,8.0,1.0,24.8,0.0,Fundos
FD00923,C00295,2026-06-19,2026T2,Private,CDB,App,6-24 meses,9,Consegui acompanhar minha carteira,295,,,,,,,,3.0,7.0,0.0,14.433333333333332,0.0,CDB
FD00924,C00265,2026-06-29,2026T2,Varejo,CDB,Assessoria,2-5 anos,10,Assessoria ajudou na decisao,265,,,,,,,,1.0,7.0,0.0,23.0,0.0,CDB
FD00925,C00373,2026-06-13,2026T2,Private,Fundos,Assessoria,6-24 meses,9,Boa experiencia no aplicativo,373,,,,,,,,4.0,9.0,0.0,16.575,1.0,Fundos
FD00926,C00388,2026-06-05,2026T2,Private,Fundos,Central de Atendimento,0-6 meses,9,Consegui acompanhar minha carteira,388,1.0,9.0,1.0,0.0,reclamacao atendimento,Chat,Fundos,3.0,4.0,0.0,22.833333333333332,0.0,Fundos
FD00927,C00362,2026-05-12,2026T2,Varejo,Carteira Administrada,Internet Banking,2-5 anos,6,Nao entendi a cobranca,362,,,,,,,,2.0,6.5,1.0,59.95,1.0,Carteira Administrada
FD00928,C00318,2026-05-11,2026T2,Private,COE,App,2-5 anos,10,Informacoes estavam faceis de encontrar,318,,,,,,,,2.0,7.0,0.0,28.0,0.0,COE
FD00929,C00378,2026-04-09,2026T2,Private,COE,App,6-24 meses,10,Consegui acompanhar minha carteira,378,1.0,9.0,1.0,0.0,acesso app,E-mail,COE,2.0,5.5,0.0,15.9,1.0,Carteira Administrada
FD00930,C00049,2026-05-28,2026T2,Alta Renda,CDB,App,5+ anos,10,Atendimento claro e rapido,49,1.0,9.0,1.0,0.0,reclamacao atendimento,Telefone,CDB,4.0,5.0,0.0,16.675,0.0,CDB
FD00931,C00380,2026-06-01,2026T2,Alta Renda,Carteira Administrada,App,0-6 meses,10,Consegui acompanhar minha carteira,380,,,,,,,,2.0,9.5,0.0,43.0,0.0,Carteira Administrada
FD00932,C00415,2026-04-10,2026T2,Varejo,Carteira Administrada,App,0-6 meses,9,Boa experiencia no aplicativo,415,,,,,,,,2.0,8.0,0.0,37.55,0.0,CDB
FD00933,C00025,2026-04-10,2026T2,Alta Renda,Fundos,App,2-5 anos,10,Boa experiencia no aplicativo,25,1.0,10.0,1.0,0.0,explicacao risco,Chat,Tesouro Direto,3.0,7.666666666666667,0.0,8.266666666666667,1.0,CDB
FD00934,C00541,2026-06-23,2026T2,Novo Investidor,Carteira Administrada,Internet Banking,6-24 meses,9,Assessoria ajudou na decisao,541,1.0,9.0,0.0,0.0,resgate,Chat,CDB,3.0,5.0,0.0,40.56666666666667,1.0,CDB
FD00935,C00028,2026-04-17,2026T2,Alta Renda,Fundos,App,2-5 anos,4,Demora para resolver meu problema,28,,,,,,,,3.0,10.0,0.0,30.733333333333334,1.0,CDB
FD00936,C00057,2026-05-01,2026T2,Private,CDB,App,5+ anos,9,Boa experiencia no aplicativo,57,4.0,8.75,2.0,2.0,acesso app,Telefone,CDB,6.0,7.166666666666667,0.16666666666666666,22.849999999999998,0.0,CDB
FD00937,C00391,2026-04-17,2026T2,Novo Investidor,Carteira Administrada,Internet Banking,2-5 anos,9,Consegui acompanhar minha carteira,391,,,,,,,,1.0,4.0,0.0,77.3,0.0,Carteira Administrada
FD00938,C00316,2026-04-03,2026T2,Varejo,Fundos,App,2-5 anos,10,Informacoes estavam faceis de encontrar,316,,,,,,,,2.0,10.0,0.0,24.200000000000003,0.0,CDB
FD00939,C00029,2026-04-02,2026T2,Varejo,Fundos,Central de Atendimento,0-6 meses,3,Aplicativo travou durante consulta,29,,,,,,,,1.0,8.0,0.0,31.2,0.0,Fundos
FD00940,C00138,2026-04-15,2026T2,Varejo,CDB,Central de Atendimento,2-5 anos,10,Assessoria ajudou na decisao,138,1.0,9.0,1.0,0.0,duvida rentabilidade,Telefone,Fundos,2.0,11.0,0.0,18.9,0.0,CDB
FD00941,C00396,2026-05-13,2026T2,Novo Investidor,Carteira Administrada,App,5+ anos,10,Consegui acompanhar minha carteira,396,,,,,,,,3.0,7.333333333333333,0.6666666666666666,42.93333333333333,0.0,Tesouro Direto
FD00942,C00447,2026-05-01,2026T2,Novo Investidor,CDB,App,6-24 meses,10,Atendimento claro e rapido,447,1.0,9.0,1.0,0.0,explicacao risco,Chat,Tesouro Direto,2.0,9.0,0.0,34.45,0.0,Tesouro Direto
FD00943,C00546,2026-04-17,2026T2,Alta Renda,Fundos,App,2-5 anos,10,Boa experiencia no aplicativo,546,,,,,,,,2.0,8.0,1.0,76.05,0.0,Carteira Administrada
FD00944,C00422,2026-06-14,2026T2,Varejo,CDB,App,2-5 anos,8,Demorou um pouco para encontrar informacoes,422,,,,,,,,3.0,7.666666666666667,0.3333333333333333,28.666666666666668,0.0,CDB
FD00945,C00348,2026-04-23,2026T2,Private,Carteira Administrada,Central de Atendimento,2-5 anos,10,Consegui acompanhar minha carteira,348,,,,,,,,1.0,2.0,1.0,87.1,0.0,Carteira Administrada
FD00946,C00270,2026-05-01,2026T2,Alta Renda,Tesouro Direto,App,2-5 anos,9,Boa experiencia no aplicativo,270,,,,,,,,2.0,8.5,0.0,29.35,0.0,CDB
FD00947,C00104,2026-05-10,2026T2,Alta Renda,Carteira Administrada,App,2-5 anos,9,Atendimento claro e rapido,104,1.0,9.0,1.0,0.0,reclamacao atendimento,Chat,Carteira Administrada,1.0,8.0,1.0,87.8,0.0,Carteira Administrada
FD00948,C00153,2026-05-17,2026T2,Private,CDB,App,5+ anos,10,Assessoria ajudou na decisao,153,,,,,,,,2.0,9.0,0.0,11.8,0.0,CDB
FD00949,C00469,2026-06-06,2026T2,Private,Tesouro Direto,App,2-5 anos,10,Assessoria ajudou na decisao,469,,,,,,,,2.0,8.0,0.0,15.2,0.0,CDB
FD00950,C00513,2026-05-28,2026T2,Novo Investidor,Carteira Administrada,App,6-24 meses,9,Atendimento claro e rapido,513,1.0,9.0,0.0,1.0,cadastro,Telefone,Carteira Administrada,2.0,8.0,0.0,64.8,0.0,Carteira Administrada
FD00951,C00254,2026-06-06,2026T2,Alta Renda,CDB,App,2-5 anos,10,Consegui acompanhar minha carteira,254,1.0,8.0,0.0,1.0,reclamacao atendimento,Telefone,Fundos,5.0,10.6,0.0,13.080000000000002,0.0,Fundos
FD00952,C00417,2026-06-15,2026T2,Alta Renda,Tesouro Direto,Assessoria,5+ anos,10,Boa experiencia no aplicativo,417,,,,,,,,1.0,7.0,0.0,17.6,0.0,Tesouro Direto
FD00953,C00238,2026-04-27,2026T2,Private,CDB,App,2-5 anos,9,Assessoria ajudou na decisao,238,2.0,6.5,1.0,1.0,acesso app,Chat,CDB,4.0,5.25,0.0,22.05,1.0,CDB
FD00954,C00168,2026-06-07,2026T2,Private,Carteira Administrada,Assessoria,2-5 anos,10,Atendimento claro e rapido,168,,,,,,,,3.0,6.333333333333333,1.3333333333333333,69.60000000000001,0.0,Carteira Administrada
FD00955,C00116,2026-06-16,2026T2,Varejo,Tesouro Direto,App,2-5 anos,8,"Experiencia ok, mas poderia ser mais simples",116,1.0,,0.0,1.0,reclamacao atendimento,Chat,Tesouro Direto,2.0,10.5,0.0,10.899999999999999,0.0,Tesouro Direto
FD00956,C00408,2026-06-05,2026T2,Private,CDB,App,2-5 anos,10,Boa experiencia no aplicativo,408,3.0,9.666666666666666,2.0,1.0,duvida rentabilidade,Agencia,Tesouro Direto,4.0,11.0,0.0,20.475,0.0,CDB
FD00957,C00416,2026-05-03,2026T2,Alta Renda,Carteira Administrada,Assessoria,2-5 anos,9,Atendimento claro e rapido,416,2.0,9.5,1.0,0.0,duvida rentabilidade,Chat,Carteira Administrada,3.0,5.333333333333333,0.3333333333333333,35.56666666666667,0.0,CDB
FD00958,C00291,2026-05-13,2026T2,Private,CDB,Assessoria,6-24 meses,10,Consegui acompanhar minha carteira,291,2.0,10.0,1.0,1.0,cadastro,Chat,CDB,3.0,7.666666666666667,0.0,24.5,0.0,CDB
FD00959,C00050,2026-06-02,2026T2,Private,Carteira Administrada,App,6-24 meses,10,Informacoes estavam faceis de encontrar,50,2.0,8.5,1.0,1.0,duvida rentabilidade,Telefone,Carteira Administrada,4.0,7.25,0.25,33.225,0.0,Tesouro Direto
FD00960,C00436,2026-04-23,2026T2,Varejo,Tesouro Direto,Central de Atendimento,5+ anos,6,Informacoes divergentes sobre o produto,436,1.0,10.0,1.0,0.0,acesso app,Agencia,Tesouro Direto,3.0,4.0,0.3333333333333333,30.766666666666666,1.0,Carteira Administrada
FD00961,C00287,2026-05-16,2026T2,Alta Renda,Fundos,App,6-24 meses,10,Boa experiencia no aplicativo,287,2.0,10.0,2.0,0.0,explicacao risco,Chat,Carteira Administrada,4.0,11.0,0.5,35.375,0.0,Fundos
FD00962,C00524,2026-05-27,2026T2,Varejo,Tesouro Direto,Assessoria,2-5 anos,8,Tive duvida sobre rentabilidade,524,,,,,,,,3.0,9.333333333333334,0.0,23.099999999999998,0.0,COE
FD00963,C00297,2026-04-05,2026T2,Varejo,Carteira Administrada,App,6-24 meses,10,Informacoes estavam faceis de encontrar,297,1.0,9.0,1.0,0.0,acesso app,Chat,Carteira Administrada,4.0,6.25,0.0,29.625,0.0,Fundos
FD00964,C00217,2026-04-22,2026T2,Alta Renda,CDB,App,2-5 anos,3,Nao entendi a cobranca,217,2.0,5.5,2.0,0.0,reclamacao atendimento,E-mail,CDB,3.0,7.0,0.0,20.599999999999998,1.0,CDB
FD00965,C00168,2026-06-04,2026T2,Private,Carteira Administrada,App,0-6 meses,10,Boa experiencia no aplicativo,168,,,,,,,,3.0,6.333333333333333,1.3333333333333333,69.60000000000001,0.0,Carteira Administrada
FD00966,C00191,2026-06-15,2026T2,Private,Carteira Administrada,Assessoria,2-5 anos,9,Assessoria ajudou na decisao,191,1.0,10.0,1.0,0.0,resgate,Chat,Tesouro Direto,2.0,6.5,0.0,47.0,0.0,Carteira Administrada
FD00967,C00024,2026-06-24,2026T2,Alta Renda,CDB,App,0-6 meses,10,Consegui acompanhar minha carteira,24,,,,,,,,2.0,9.5,0.0,19.450000000000003,1.0,CDB
FD00968,C00509,2026-04-18,2026T2,Novo Investidor,CDB,Assessoria,5+ anos,10,Informacoes estavam faceis de encontrar,509,2.0,7.5,2.0,0.0,acesso app,Telefone,CDB,3.0,6.0,0.0,33.1,0.0,CDB
FD00969,C00304,2026-05-03,2026T2,Varejo,Fundos,App,0-6 meses,10,Assessoria ajudou na decisao,304,,,,,,,,1.0,9.0,0.0,33.9,0.0,Fundos
FD00970,C00515,2026-06-14,2026T2,Private,Carteira Administrada,App,5+ anos,10,Boa experiencia no aplicativo,515,2.0,7.5,1.0,1.0,cadastro,Chat,CDB,5.0,9.6,0.0,41.88,0.0,Carteira Administrada
FD00971,C00085,2026-04-25,2026T2,Alta Renda,Tesouro Direto,App,2-5 anos,10,Atendimento claro e rapido,85,,,,,,,,1.0,11.0,0.0,12.4,0.0,Tesouro Direto
FD00972,C00284,2026-04-14,2026T2,Private,COE,App,6-24 meses,10,Assessoria ajudou na decisao,284,,,,,,,,4.0,8.5,0.25,30.025,0.0,COE
FD00973,C00386,2026-05-20,2026T2,Varejo,Carteira Administrada,App,5+ anos,5,Aplicativo travou durante consulta,386,,,,,,,,2.0,10.0,0.5,55.949999999999996,1.0,Carteira Administrada
FD00974,C00392,2026-05-17,2026T2,Alta Renda,Fundos,App,2-5 anos,9,Assessoria ajudou na decisao,392,,,,,,,,1.0,7.0,0.0,21.0,0.0,Fundos
FD00975,C00468,2026-04-27,2026T2,Varejo,CDB,Internet Banking,5+ anos,10,Atendimento claro e rapido,468,2.0,10.0,2.0,0.0,acesso app,Chat,CDB,4.0,6.5,0.0,18.575,1.0,CDB
FD00976,C00114,2026-06-04,2026T2,Varejo,CDB,App,0-6 meses,3,Informacoes divergentes sobre o produto,114,2.0,9.0,1.0,1.0,explicacao risco,E-mail,CDB,3.0,8.333333333333334,0.6666666666666666,49.0,0.0,CDB
FD00977,C00070,2026-06-18,2026T2,Novo Investidor,Carteira Administrada,Internet Banking,2-5 anos,9,Assessoria ajudou na decisao,70,,,,,,,,1.0,9.0,0.0,27.7,0.0,Fundos
FD00978,C00429,2026-04-10,2026T2,Alta Renda,CDB,Internet Banking,0-6 meses,9,,429,,,,,,,,3.0,8.666666666666666,0.3333333333333333,21.333333333333332,0.0,CDB
FD00979,C00312,2026-06-02,2026T2,Private,COE,Internet Banking,6-24 meses,9,Boa experiencia no aplicativo,312,1.0,9.0,1.0,0.0,acesso app,Chat,Fundos,3.0,8.666666666666666,0.0,12.966666666666667,0.0,CDB
FD00980,C00509,2026-06-17,2026T2,Novo Investidor,Fundos,App,5+ anos,4,Nao ficou claro o risco do produto,509,2.0,7.5,2.0,0.0,acesso app,Telefone,CDB,3.0,6.0,0.0,33.1,0.0,CDB
FD00981,C00484,2026-05-09,2026T2,Varejo,Tesouro Direto,App,2-5 anos,9,Boa experiencia no aplicativo,484,2.0,9.5,1.0,1.0,reclamacao atendimento,Chat,Tesouro Direto,4.0,8.75,0.25,23.525,0.0,Tesouro Direto
FD00982,C00109,2026-06-15,2026T2,Private,CDB,Internet Banking,5+ anos,10,Assessoria ajudou na decisao,109,1.0,10.0,1.0,0.0,resgate,Chat,CDB,3.0,4.0,0.0,23.566666666666666,0.0,CDB
FD00983,C00457,2026-05-14,2026T2,Private,Fundos,Internet Banking,2-5 anos,7,"Experiencia ok, mas poderia ser mais simples",457,1.0,10.0,0.0,0.0,duvida rentabilidade,Telefone,Tesouro Direto,1.0,9.0,1.0,28.8,0.0,Tesouro Direto
FD00984,C00108,2026-06-21,2026T2,Varejo,CDB,Assessoria,6-24 meses,10,Informacoes estavam faceis de encontrar,108,,,,,,,,2.0,10.0,0.0,26.75,0.0,CDB
FD00985,C00137,2026-05-27,2026T2,Alta Renda,Fundos,App,6-24 meses,10,Consegui acompanhar minha carteira,137,2.0,10.0,1.0,1.0,acesso app,Chat,Carteira Administrada,4.0,7.75,0.3333333333333333,47.25,1.0,Carteira Administrada
FD00986,C00183,2026-05-22,2026T2,Novo Investidor,Carteira Administrada,Assessoria,0-6 meses,7,Tive duvida sobre rentabilidade,183,,,,,,,,1.0,6.0,0.0,79.3,1.0,Carteira Administrada
FD00987,C00271,2026-05-02,2026T2,Varejo,Fundos,Assessoria,2-5 anos,9,Boa experiencia no aplicativo,271,1.0,10.0,0.0,1.0,duvida rentabilidade,Telefone,Fundos,5.0,5.0,0.0,29.26,0.0,Fundos
FD00988,C00312,2026-04-15,2026T2,Private,COE,Assessoria,2-5 anos,10,Informacoes estavam faceis de encontrar,312,1.0,9.0,1.0,0.0,acesso app,Chat,Fundos,3.0,8.666666666666666,0.0,12.966666666666667,0.0,CDB
FD00989,C00275,2026-05-21,2026T2,Alta Renda,Carteira Administrada,App,2-5 anos,5,Nao entendi a cobranca,275,2.0,7.5,1.0,1.0,cadastro,Chat,CDB,3.0,12.0,0.6666666666666666,40.93333333333333,0.0,CDB
FD00990,C00207,2026-04-13,2026T2,Private,Carteira Administrada,App,5+ anos,9,Boa experiencia no aplicativo,207,2.0,9.5,2.0,0.0,cadastro,Agencia,CDB,2.0,7.0,0.0,42.300000000000004,0.0,CDB
FD00991,C00522,2026-06-21,2026T2,Alta Renda,Carteira Administrada,App,6-24 meses,10,Consegui acompanhar minha carteira,522,1.0,10.0,0.0,0.0,resgate,Agencia,Carteira Administrada,3.0,10.333333333333334,0.0,32.96666666666667,0.0,CDB
FD00992,C00114,2026-06-13,2026T2,Varejo,CDB,App,2-5 anos,8,Demorou um pouco para encontrar informacoes,114,2.0,9.0,1.0,1.0,explicacao risco,E-mail,CDB,3.0,8.333333333333334,0.6666666666666666,49.0,0.0,CDB
FD00993,C00496,2026-04-27,2026T2,Alta Renda,CDB,App,2-5 anos,10,Atendimento claro e rapido,496,,,,,,,,2.0,8.5,0.0,11.15,0.0,CDB
FD00994,C00400,2026-05-21,2026T2,Varejo,CDB,Assessoria,2-5 anos,9,Boa experiencia no aplicativo,400,,,,,,,,6.0,6.0,0.0,24.866666666666664,0.0,CDB
FD00995,C00137,2026-05-19,2026T2,Alta Renda,Carteira Administrada,Internet Banking,5+ anos,1,Demora para resolver meu problema,137,2.0,10.0,1.0,1.0,acesso app,Chat,Carteira Administrada,4.0,7.75,0.3333333333333333,47.25,1.0,Carteira Administrada
FD00996,C00301,2026-06-27,2026T2,Private,Tesouro Direto,App,5+ anos,10,Informacoes estavam faceis de encontrar,301,,,,,,,,2.0,9.0,0.0,21.35,0.0,CDB
FD00997,C00051,2026-06-08,2026T2,Novo Investidor,CDB,Assessoria,2-5 anos,7,"Experiencia ok, mas poderia ser mais simples",51,,,,,,,,1.0,2.0,0.0,30.5,0.0,CDB
FD00998,C00089,2026-06-29,2026T2,Novo Investidor,Carteira Administrada,Central de Atendimento,5+ anos,9,Atendimento claro e rapido,89,1.0,10.0,0.0,1.0,acesso app,Chat,Carteira Administrada,3.0,5.666666666666667,0.3333333333333333,53.300000000000004,0.0,COE
FD00999,C00523,2026-06-19,2026T2,Novo Investidor,Carteira Administrada,App,0-6 meses,4,Informacoes divergentes sobre o produto,523,,,,,,,,2.0,11.0,0.0,58.599999999999994,1.0,Carteira Administrada
FD01000,C00531,2026-05-25,2026T2,Varejo,Tesouro Direto,Assessoria,0-6 meses,9,Boa experiencia no aplicativo,531,,,,,,,,1.0,7.0,0.0,31.0,0.0,Tesouro Direto
FD00026,C00283,2025-07-01,2025T3,Alta Renda,COE,Central de Atendimento,2-5 anos,9,Informacoes estavam faceis de encontrar,283,1.0,8.0,1.0,0.0,duvida rentabilidade,Telefone,COE,1.0,3.0,0.0,16.2,0.0,CDB
FD00465,C00413,2025-10-02,2025T4,Novo Investidor,Tesouro Direto,App,2-5 anos,7,"Atendimento resolveu, mas demorou",413,,,,,,,,1.0,8.0,0.0,27.3,1.0,Tesouro Direto
FD00373,C00530,2025-10-20,2025T4,Varejo,Fundos,App,6-24 meses,10,Assessoria ajudou na decisao,530,1.0,9.0,1.0,0.0,acesso app,Telefone,Carteira Administrada,5.0,7.6,0.2,32.760000000000005,1.0,Carteira Administrada
FD00731,C00400,2026-05-04,2026T2,Varejo,Fundos,Assessoria,0-6 meses,9,Informacoes estavam faceis de encontrar,400,,,,,,,,6.0,6.0,0.0,24.866666666666664,0.0,CDB
FD00758,C00124,2026-05-16,2026T2,Private,Fundos,Assessoria,5+ anos,9,Consegui acompanhar minha carteira,124,1.0,9.0,0.0,1.0,resgate,Chat,Carteira Administrada,2.0,7.0,0.5,22.45,1.0,Carteira Administrada
FD00358,C00257,2025-11-28,2025T4,Novo Investidor,Fundos,App,6-24 meses,10,Assessoria ajudou na decisao,257,2.0,10.0,2.0,0.0,cadastro,Agencia,Fundos,2.0,10.0,0.0,35.65,0.0,Fundos
FD00566,C00185,2026-02-11,2026T1,Private,Tesouro Direto,App,2-5 anos,10,Informacoes estavam faceis de encontrar,185,,,,,,,,1.0,10.0,0.0,1.0,0.0,Tesouro Direto
FD00768,C00381,2026-06-13,2026T2,Private,CDB,App,2-5 anos,7,"Experiencia ok, mas poderia ser mais simples",381,1.0,10.0,1.0,0.0,explicacao risco,Agencia,Tesouro Direto,3.0,7.333333333333333,0.6666666666666666,19.866666666666664,0.0,CDB
FD00643,C00119,2026-02-05,2026T1,Novo Investidor,CDB,App,0-6 meses,6,Nao consegui falar com assessor,119,1.0,6.0,1.0,0.0,cadastro,Telefone,CDB,1.0,8.0,0.0,37.6,0.0,CDB
FD00608,C00476,2026-02-18,2026T1,Novo Investidor,Tesouro Direto,Assessoria,2-5 anos,6,Aplicativo travou durante consulta,476,,,,,,,,1.0,5.0,0.0,4.8,0.0,Tesouro Direto
FD00375,C00086,2025-11-18,2025T4,Alta Renda,COE,Internet Banking,6-24 meses,10,Consegui acompanhar minha carteira,86,1.0,9.0,1.0,0.0,explicacao risco,Telefone,CDB,4.0,7.75,0.0,16.95,1.0,CDB
FD00096,C00206,2025-09-06,2025T3,Private,Fundos,Assessoria,6-24 meses,10,Boa experiencia no aplicativo,206,,,,,,,,1.0,4.0,1.0,25.5,0.0,Fundos
FD00627,C00298,2026-02-28,2026T1,Private,Fundos,App,2-5 anos,9,Boa experiencia no aplicativo,298,3.0,7.0,1.0,2.0,duvida rentabilidade,Telefone,Tesouro Direto,3.0,8.333333333333334,0.0,21.633333333333336,0.0,Tesouro Direto
FD00401,C00441,2025-10-06,2025T4,Private,CDB,App,2-5 anos,10,Atendimento claro e rapido,441,1.0,10.0,1.0,0.0,resgate,Chat,CDB,1.0,13.0,0.0,15.1,1.0,CDB
FD00618,C00111,2026-01-23,2026T1,Alta Renda,Fundos,Central de Atendimento,2-5 anos,9,Assessoria ajudou na decisao,111,1.0,9.0,1.0,0.0,extrato,Chat,CDB,4.0,6.0,0.0,16.799999999999997,0.0,Fundos
FD00642,C00415,2026-02-14,2026T1,Varejo,CDB,App,6-24 meses,9,Informacoes estavam faceis de encontrar,415,,,,,,,,2.0,8.0,0.0,37.55,0.0,CDB
FD00290,C00393,2025-11-25,2025T4,Alta Renda,CDB,Assessoria,6-24 meses,9,Assessoria ajudou na decisao,393,,,,,,,,6.0,7.5,0.16666666666666666,15.483333333333334,1.0,CDB
FD00341,C00536,2025-11-05,2025T4,Novo Investidor,Fundos,Assessoria,6-24 meses,10,Atendimento claro e rapido,536,1.0,10.0,0.0,1.0,duvida rentabilidade,Chat,Fundos,1.0,5.0,0.0,14.4,0.0,Fundos
FD00310,C00364,2025-11-13,2025T4,Alta Renda,Carteira Administrada,Internet Banking,2-5 anos,9,Informacoes estavam faceis de encontrar,364,,,,,,,,2.0,4.5,0.5,34.6,0.0,Carteira Administrada
FD00316,C00272,2025-12-10,2025T4,Varejo,Tesouro Direto,App,2-5 anos,10,Boa experiencia no aplicativo,272,,,,,,,,2.0,4.5,0.0,12.5,0.0,Tesouro Direto
FD00485,C00387,2026-02-09,2026T1,Alta Renda,CDB,Assessoria,6-24 meses,10,Atendimento claro e rapido,387,2.0,10.0,1.0,1.0,acesso app,Telefone,CDB,4.0,8.25,0.5,18.0,1.0,CDB
FD00399,C00048,2025-12-26,2025T4,Alta Renda,CDB,Assessoria,2-5 anos,10,Informacoes estavam faceis de encontrar,48,3.0,8.0,2.0,1.0,acesso app,Chat,CDB,3.0,8.0,0.0,17.933333333333334,0.0,CDB
FD00698,C00131,2026-02-04,2026T1,Alta Renda,Carteira Administrada,App,2-5 anos,7,Aplicativo poderia explicar melhor,131,,,,,,,,2.0,12.5,0.5,58.2,1.0,Carteira Administrada
FD00522,C00075,2026-02-06,2026T1,Varejo,Carteira Administrada,App,0-6 meses,10,Assessoria ajudou na decisao,75,,,,,,,,2.0,3.5,0.0,16.299999999999997,0.0,CDB
FD00942,C00447,2026-05-01,2026T2,Novo Investidor,CDB,App,6-24 meses,10,Atendimento claro e rapido,447,1.0,9.0,1.0,0.0,explicacao risco,Chat,Tesouro Direto,2.0,9.0,0.0,34.45,0.0,Tesouro Direto
